gid,lbl,val
나다65aa90aa,,
나다65aa90ab,,
나다65aa90ba,N/A,0.0000000000000000000000000000000
나다65aa90bb,,
나다65aa91aa,,
나다65aa91ab,,
나다65aa91ba,,
나다65aa91bb,,
나다65aa92aa,,
나다65aa92ab,,
나다65aa92ba,,
나다65aa93ab,,
나다65aa93ba,,
나다65aa93bb,,
나다65aa94aa,,
나다65aa94ab,N/A,0.0000000000000000000000000000000
나다65aa94ba,N/A,0.0000000000000000000000000000000
나다65aa94bb,,
나다65ab82aa,,
나다65ab82ab,,
나다65ab82ba,,
나다65ab82bb,,
나다65ab83aa,,
나다65ab83ab,N/A,0.0000000000000000000000000000000
나다65ab83ba,,
나다65ab83bb,,
나다65ab88bb,,
나다65ab89aa,"8.00",8.0000000000000000000000000000000
나다65ab89ab,N/A,0.0000000000000000000000000000000
나다65ab89ba,,
나다65ab89bb,,
나다65ab90aa,,
나다65ab90ab,"24.00",24.0000000000000000000000000000000
나다65ab90ba,"15.00",15.0000000000000000000000000000000
나다65ab90bb,,
나다65ab91aa,,
나다65ab91ab,,
나다65ab91ba,,
나다65ab91bb,"6.00",6.0000000000000000000000000000000
나다65ab92aa,N/A,0.0000000000000000000000000000000
나다65ab92ab,,
나다65ab92ba,,
나다65ab93aa,,
나다65ab93ab,,
나다65ab93ba,,
나다65ab93bb,,
나다65ab94aa,,
나다65ab94ab,N/A,0.0000000000000000000000000000000
나다65ab94ba,,
나다65ba82ab,,
나다65ba82ba,,
나다65ba82bb,,
나다65ba83aa,,
나다65ba83ab,"43.00",43.0000000000000000000000000000000
나다65ba83ba,,
나다65ba83bb,,
나다65ba88bb,,
나다65ba89aa,,
나다65ba89ab,,
나다65ba89ba,,
나다65ba89bb,,
나다65ba90aa,,
나다65ba90ab,"10.00",9.9999999999999982236431605997495
나다65ba90ba,"7.00",7.0000000000000008881784197001252
나다65ba90bb,,
나다65ba91aa,,
나다65ba91ab,,
나다65ba91ba,,
나다65ba91bb,N/A,0.0000000000000000000000000000000
나다65ba92aa,N/A,0.0000000000000000000000000000000
나다65ba92ab,N/A,0.0000000000000000000000000000000
나다65ba92ba,N/A,0.0000000000000000000000000000000
나다65ba93aa,,
나다65ba93ab,,
나다65ba93ba,,
나다65ba93bb,"6.00",6.0000000000000000000000000000000
나다65ba94aa,"35.00",35.0000000000000000000000000000000
나다65ba94ab,,
나다65ba94ba,,
나다65ba99ba,,
나다65ba99bb,,
나다65bb83aa,,
나다65bb83ab,,
나다65bb83ba,,
나다65bb83bb,,
나다65bb88ba,,
나다65bb88bb,,
나다65bb89aa,,
나다65bb89ab,,
나다65bb89ba,,
나다65bb89bb,,
나다65bb90aa,,
나다65bb90ab,N/A,0.0000000000000000000000000000000
나다65bb90ba,N/A,0.0000000000000000000000000000000
나다65bb90bb,,
나다65bb91aa,,
나다65bb91ab,,
나다65bb91ba,N/A,0.0000000000000000000000000000000
나다65bb91bb,"15.00",15.0000000000000000000000000000000
나다65bb92aa,N/A,0.0000000000000000000000000000000
나다65bb92ab,,
나다65bb93aa,,
나다65bb93ab,,
