gid,lbl,val
다다13bb77ba,"23.00",23.0000000000000000000000000000000
다다13bb77bb,,
다다13bb78aa,,
다다13bb78ab,,
다다13bb78ba,,
다다13bb78bb,,
다다13bb79aa,N/A,0.0000000000000000000000000000000
다다13bb79ab,,
다다13bb79ba,,
다다13bb79bb,,
다다13bb80aa,N/A,0.0000000000000000000000000000000
다다13bb80ab,"14.00",14.0000000000000017763568394002505
다다13bb80ba,"6.00",6.0000000000000000000000000000000
다다13bb80bb,,
다다13bb81aa,,
다다13bb81ab,,
다다13bb81ba,N/A,0.0000000000000000000000000000000
다다13bb81bb,"25.00",25.0000000000000000000000000000000
다다13bb82aa,"28.00",28.0000000000000035527136788005009
다다13bb82ab,,
다다13bb82ba,,
다다13bb82bb,,
다다13bb83ba,,
다다13bb83bb,,
다다13bb84aa,,
다다13bb84ab,,
다다13bb87ab,,
다다13bb87ba,,
다다13bb87bb,,
다다13bb88aa,,
다다14aa70bb,,
다다14aa71aa,,
다다14aa71ab,,
다다14aa71ba,"10.00",9.9999999999999982236431605997495
다다14aa71bb,,
다다14aa72bb,,
다다14aa73aa,,
다다14aa73ab,,
다다14aa73ba,,
다다14aa73bb,,
다다14aa74aa,,
다다14aa74ab,,
다다14aa74ba,,
다다14aa74bb,,
다다14aa75aa,,
다다14aa75ab,,
다다14aa75ba,N/A,0.0000000000000000000000000000000
다다14aa75bb,,
다다14aa76ab,"44.00",44.0000000000000000000000000000000
다다14aa76ba,N/A,0.0000000000000000000000000000000
다다14aa76bb,,
다다14aa77aa,,
다다14aa77ab,,
다다14aa77ba,,
다다14aa77bb,,
다다14aa78aa,,
다다14aa78ab,,
다다14aa78ba,,
다다14aa78bb,,
다다14aa79aa,"22.00",22.0000000000000000000000000000000
다다14aa79ab,N/A,0.0000000000000000000000000000000
다다14aa79ba,,
다다14aa79bb,,
다다14aa80aa,,
다다14aa80ab,"8.00",8.0000000000000000000000000000000
다다14aa80ba,"22.00",22.0000000000000000000000000000000
다다14aa80bb,,
다다14aa81aa,,
다다14aa81ab,,
다다14aa81ba,N/A,0.0000000000000000000000000000000
다다14aa81bb,,
다다14aa82aa,,
다다14aa82ab,,
다다14aa82ba,,
다다14aa82bb,,
다다14aa83ba,N/A,0.0000000000000000000000000000000
다다14aa83bb,N/A,0.0000000000000000000000000000000
다다14aa84aa,,
다다14aa87ab,,
다다14aa87ba,,
다다14aa87bb,,
다다14aa88aa,,
다다14ab70bb,,
다다14ab71aa,,
다다14ab71ab,,
다다14ab71ba,,
다다14ab71bb,,
다다14ab72bb,,
다다14ab73aa,,
다다14ab73ab,,
다다14ab73ba,,
다다14ab73bb,,
다다14ab74aa,,
다다14ab74ab,"10.00",9.9999999999999982236431605997495
다다14ab74ba,"9.00",9.0000000000000000000000000000000
다다14ab74bb,N/A,0.0000000000000000000000000000000
다다14ab75aa,,
다다14ab75ab,,
다다14ab75ba,,
다다14ab76ab,"130.00",130.0000000000000000000000000000000
다다14ab76ba,N/A,0.0000000000000000000000000000000
다다14ab76bb,,
다다14ab77aa,,
다다14ab77ab,,
다다14ab77ba,,
다다14ab77bb,"16.00",16.0000000000000000000000000000000
다다14ab78aa,"42.00",42.0000000000000000000000000000000
다다14ab78ab,"24.00",24.0000000000000000000000000000000
다다14ab78ba,"33.00",33.0000000000000000000000000000000
다다14ab78bb,N/A,0.0000000000000000000000000000000
다다14ab79aa,,
다다14ab79ab,,
다다14ab79ba,,
다다14ab79bb,,
다다14ab80aa,,
다다14ab80ab,,
다다14ab80ba,,
다다14ab80bb,N/A,0.0000000000000000000000000000000
다다14ab81aa,,
