,정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명
19367,TSB332000322,문암,1.0,N,Mun Am,34.558736,127.226503,2021/09/16 04:01:26,3320322.0,36350,고흥군
19368,TSB332000323,수문,1.0,N,Su Mun,34.559559,127.395951,2021/09/16 04:01:26,3320323.0,36350,고흥군
19369,TSB332000324,수문,1.0,N,Su Mun,34.559631,127.396104,2021/09/16 04:01:26,3320324.0,36350,고흥군
19370,TSB332000325,덕흥,1.0,N,Deok Heung,34.559991,127.170451,2021/09/16 04:01:26,3320325.0,36350,고흥군
19371,TSB332000326,덕흥,1.0,N,Deok Heung,34.560097,127.170542,2021/09/16 04:01:26,3320326.0,36350,고흥군
19372,TSB332000327,도촌,1.0,N,Do Chon,34.560267,127.165262,2021/09/16 04:01:26,3320327.0,36350,고흥군
19373,TSB332000328,도촌,1.0,N,Do Chon,34.560351,127.165185,2021/09/16 04:01:26,3320328.0,36350,고흥군
19374,TSB332000329,관리,1.0,N,Gwan Ri,34.561112,127.147988,2021/09/16 04:01:26,3320329.0,36350,고흥군
19375,TSB332000330,내율장항,1.0,N,Nae Yul Jang Hang,34.56124,127.25178,2021/09/16 04:01:26,3320330.0,36350,고흥군
19376,TSB332000331,율동회관,1.0,N,Yul Dong Hoe Gwan,34.561269,127.177012,2021/09/16 04:01:26,3320331.0,36350,고흥군
19377,TSB332000332,내율장항,1.0,N,Nae Yul Jang Hang,34.561305,127.251677,2021/09/16 04:01:26,3320332.0,36350,고흥군
19378,TSB332000333,율동회관,1.0,N,Yul Dong Hoe Gwan,34.561339,127.176837,2021/09/16 04:01:26,3320333.0,36350,고흥군
19379,TSB332000334,관리,1.0,N,Gwan Ri,34.561382,127.14828,2021/09/16 04:01:26,3320334.0,36350,고흥군
19380,TSB332000335,하오,1.0,N,Ha O,34.561467,127.41018,2021/09/16 04:01:26,3320335.0,36350,고흥군
19381,TSB332000336,원동,1.0,N,Won Dong,34.561564,127.155071,2021/09/16 04:01:26,3320336.0,36350,고흥군
19382,TSB332000337,원동,1.0,N,Won Dong,34.561656,127.155151,2021/09/16 04:01:26,3320337.0,36350,고흥군
19383,TSB332000338,장예,1.0,N,Jang Ye,34.562295,127.117788,2021/09/16 04:01:26,3320338.0,36350,고흥군
19384,TSB332000339,장예,1.0,N,Jang Ye,34.562412,127.117779,2021/09/16 04:01:26,3320339.0,36350,고흥군
19385,TSB332000340,어영,1.0,N,Eo Yeong,34.563113,127.170253,2021/09/16 04:01:26,3320340.0,36350,고흥군
19386,TSB332000341,어영,1.0,N,Eo Yeong,34.563186,127.17015,2021/09/16 04:01:26,3320341.0,36350,고흥군
19387,TSB332000342,율치사동,1.0,N,Yul Chi Sa Dong,34.563546,127.253718,2021/09/16 04:01:26,3320342.0,36350,고흥군
19388,TSB332000343,율치사동,1.0,N,Yul Chi Sa Dong,34.563636,127.253684,2021/09/16 04:01:26,3320343.0,36350,고흥군
19389,TSB332000344,안동,1.0,N,An Dong,34.564181,127.345349,2021/09/16 04:01:26,3320344.0,36350,고흥군
19390,TSB332000345,안동,1.0,N,An Dong,34.564257,127.345439,2021/09/16 04:01:26,3320345.0,36350,고흥군
19391,TSB332000346,관리,1.0,N,Gwan Ri,34.564316,127.146215,2021/09/16 04:01:26,3320346.0,36350,고흥군
19392,TSB332000347,관리,1.0,N,Gwan Ri,34.5644,127.1463,2021/09/16 04:01:26,3320347.0,36350,고흥군
19393,TSB332000348,학동,1.0,N,Hak Dong,34.564797,127.172711,2021/09/16 04:01:26,3320348.0,36350,고흥군
19394,TSB332000349,학동,1.0,N,Hak Dong,34.564811,127.172841,2021/09/16 04:01:26,3320349.0,36350,고흥군
19395,TSB332000350,학동,1.0,N,Hak Dong,34.565748,127.175541,2021/09/16 04:01:26,3320350.0,36350,고흥군
19396,TSB332000351,신성,1.0,N,Sin Seong,34.565751,127.180364,2021/09/16 04:01:26,3320351.0,36350,고흥군
19397,TSB332000352,축두,1.0,N,Chuk Du,34.565841,127.213782,2021/09/16 04:01:26,3320352.0,36350,고흥군
19646,TSB332000353,학동,1.0,N,Hak Dong,34.565849,127.1756,2021/09/16 04:01:26,3320353.0,36350,고흥군
19647,TSB332000354,신성,1.0,N,Sin Seong,34.565877,127.180676,2021/09/16 04:01:26,3320354.0,36350,고흥군
19648,TSB332000355,신성,1.0,N,Sin Seong,34.565993,127.180716,2021/09/16 04:01:26,3320355.0,36350,고흥군
19649,TSB332000356,삼신,1.0,N,Sam Sin,34.566354,127.255898,2021/09/16 04:01:26,3320356.0,36350,고흥군
19650,TSB332000357,대가2구,1.0,N,Dae Ga 2Gu,34.56639,127.206414,2021/09/16 04:01:26,3320357.0,36350,고흥군
19651,TSB332000358,풍양신기,1.0,N,Pung Yang Sin Gi,34.566497,127.222112,2021/09/16 04:01:26,3320358.0,36350,고흥군
19652,TSB332000359,풍양신기,1.0,N,Pung Yang Sin Gi,34.566566,127.222012,2021/09/16 04:01:26,3320359.0,36350,고흥군
19653,TSB332000360,삼신,1.0,N,Sam Sin,34.566588,127.255664,2021/09/16 04:01:26,3320360.0,36350,고흥군
19654,TSB332000361,봉림,1.0,N,Bong Rim,34.566722,127.306198,2021/09/16 04:01:26,3320361.0,36350,고흥군
19655,TSB332000362,봉림,1.0,N,Bong Rim,34.566822,127.306109,2021/09/16 04:01:26,3320362.0,36350,고흥군
19656,TSB332000363,장유,1.0,N,Jang Yu,34.567083,127.145036,2021/09/16 04:01:26,3320363.0,36350,고흥군
19657,TSB332000364,장유,1.0,N,Jang Yu,34.567216,127.145106,2021/09/16 04:01:26,3320364.0,36350,고흥군
19658,TSB332000365,신성,1.0,N,Sin Seong,34.5678,127.183686,2021/09/16 04:01:26,3320365.0,36350,고흥군
19659,TSB332000366,신성,1.0,N,Sin Seong,34.567893,127.183613,2021/09/16 04:01:26,3320366.0,36350,고흥군
19660,TSB332000367,백수,1.0,N,Baek Su,34.56855,127.319955,2021/09/16 04:01:26,3320367.0,36350,고흥군
19661,TSB332000368,대가,1.0,N,Dae Ga,34.568585,127.208211,2021/09/16 04:01:26,3320368.0,36350,고흥군
19662,TSB332000369,백수,1.0,N,Baek Su,34.568685,127.319981,2021/09/16 04:01:26,3320369.0,36350,고흥군
19663,TSB332000370,장자,1.0,N,Jang Ja,34.568793,127.330913,2021/09/16 04:01:26,3320370.0,36350,고흥군
19664,TSB332000371,상오,1.0,N,Sang O,34.568855,127.403988,2021/09/16 04:01:26,3320371.0,36350,고흥군
19665,TSB332000372,상오,1.0,N,Sang O,34.56888,127.404164,2021/09/16 04:01:26,3320372.0,36350,고흥군
19666,TSB332000373,장자,1.0,N,Jang Ja,34.568954,127.331052,2021/09/16 04:01:26,3320373.0,36350,고흥군
19667,TSB332000374,풍양중학교,1.0,N,Pung Yang Jung Hak Gyo,34.569692,127.24988,2021/09/16 04:01:26,3320374.0,36350,고흥군
19668,TSB332000375,풍양중학교,1.0,N,Pung Yang Jung Hak Gyo,34.56981,127.249895,2021/09/16 04:01:26,3320375.0,36350,고흥군
19669,TSB332000376,봉양,1.0,N,Bong Yang,34.569906,127.224171,2021/09/16 04:01:26,3320376.0,36350,고흥군
19670,TSB332000377,봉양,1.0,N,Bong Yang,34.570053,127.224137,2021/09/16 04:01:26,3320377.0,36350,고흥군
19671,TSB332000378,삼정,1.0,N,Sam Jeong,34.571039,127.334961,2021/09/16 04:01:26,3320378.0,36350,고흥군
19672,TSB332000379,삼정,1.0,N,Sam Jeong,34.57116,127.335048,2021/09/16 04:01:26,3320379.0,36350,고흥군
19673,TSB332000380,장전,1.0,N,Jang Jeon,34.571412,127.175594,2021/09/16 04:01:26,3320380.0,36350,고흥군
19674,TSB332000381,장전,1.0,N,Jang Jeon,34.571439,127.175465,2021/09/16 04:01:26,3320381.0,36350,고흥군
19675,TSB332000382,길두,1.0,N,Gil Du,34.572382,127.339439,2021/09/16 04:01:26,3320382.0,36350,고흥군
19676,TSB332000383,길두,1.0,N,Gil Du,34.572429,127.339557,2021/09/16 04:01:26,3320383.0,36350,고흥군
19677,TSB332000384,장수,1.0,N,Jang Su,34.572492,127.134929,2021/09/16 04:01:26,3320384.0,36350,고흥군
19678,TSB332000385,장수,1.0,N,Jang Su,34.572609,127.134884,2021/09/16 04:01:26,3320385.0,36350,고흥군
19679,TSB332000386,장수마을회관,1.0,N,Jang Su Ma Eul Hoe Gwan,34.573508,127.136183,2021/09/16 04:01:26,3320386.0,36350,고흥군
19680,TSB332000387,장수마을회관,1.0,N,Jang Su Ma Eul Hoe Gwan,34.573626,127.136117,2021/09/16 04:01:26,3320387.0,36350,고흥군
19681,TSB332000388,한동,1.0,N,Han Dong,34.573868,127.232673,2021/09/16 04:01:26,3320388.0,36350,고흥군
19682,TSB332000389,한서,1.0,N,Han Seo,34.573956,127.230023,2021/09/16 04:01:26,3320389.0,36350,고흥군
19683,TSB332000390,한동,1.0,N,Han Dong,34.573977,127.232708,2021/09/16 04:01:26,3320390.0,36350,고흥군
19684,TSB332000391,한서,1.0,N,Han Seo,34.574056,127.230122,2021/09/16 04:01:26,3320391.0,36350,고흥군
19685,TSB332000392,신양,1.0,N,Sin Yang,34.574371,127.190628,2021/09/16 04:01:26,3320392.0,36350,고흥군
19686,TSB332000393,신양,1.0,N,Sin Yang,34.574463,127.190522,2021/09/16 04:01:26,3320393.0,36350,고흥군
19687,TSB332000394,방사,1.0,N,Bang Sa,34.574805,127.224389,2021/09/16 04:01:26,3320394.0,36350,고흥군
19688,TSB332000395,방사,1.0,N,Bang Sa,34.574913,127.224443,2021/09/16 04:01:26,3320395.0,36350,고흥군
19689,TSB332000396,죽시,1.0,N,Juk Si,34.574895,127.237334,2021/09/16 04:01:26,3320396.0,36350,고흥군
19690,TSB332000397,죽시,1.0,N,Juk Si,34.575003,127.237349,2021/09/16 04:01:26,3320397.0,36350,고흥군
19691,TSB332000398,고옥,1.0,N,Go Ok,34.575188,127.210073,2021/09/16 04:01:26,3320398.0,36350,고흥군
19692,TSB332000399,고옥,1.0,N,Go Ok,34.575291,127.206658,2021/09/16 04:01:26,3320399.0,36350,고흥군
19693,TSB332000400,고옥,1.0,N,Go Ok,34.575325,127.210016,2021/09/16 04:01:26,3320400.0,36350,고흥군
19694,TSB332000401,고옥,1.0,N,Go Ok,34.575398,127.206708,2021/09/16 04:01:26,3320401.0,36350,고흥군
19695,TSB332000402,죽시,1.0,N,Juk Si,34.575633,127.241277,2021/09/16 04:01:26,3320402.0,36350,고흥군
19696,TSB332000403,죽시,1.0,N,Juk Si,34.575802,127.241453,2021/09/16 04:01:26,3320403.0,36350,고흥군
19697,TSB332000404,죽시,1.0,N,Juk Si,34.57581,127.241807,2021/09/16 04:01:26,3320404.0,36350,고흥군
19698,TSB332000405,죽시,1.0,N,Juk Si,34.575919,127.241813,2021/09/16 04:01:26,3320405.0,36350,고흥군
19699,TSB332000406,신평,1.0,N,Sin Pyeong,34.576848,127.217535,2021/09/16 04:01:26,3320406.0,36350,고흥군
19700,TSB332000407,신평,1.0,N,Sin Pyeong,34.576997,127.216901,2021/09/16 04:01:26,3320407.0,36350,고흥군
19701,TSB332000408,문관,1.0,N,Mun Gwan,34.577712,127.199756,2021/09/16 04:01:26,3320408.0,36350,고흥군
19702,TSB332000409,문관,1.0,N,Mun Gwan,34.577856,127.199783,2021/09/16 04:01:26,3320409.0,36350,고흥군
19703,TSB332000410,하림,1.0,N,Ha Rim,34.578585,127.252887,2021/09/16 04:01:26,3320410.0,36350,고흥군
19704,TSB332000411,죽천,1.0,N,Juk Cheon,34.578861,127.23792,2021/09/16 04:01:26,3320411.0,36350,고흥군
19705,TSB332000412,죽천,1.0,N,Juk Cheon,34.578927,127.238024,2021/09/16 04:01:26,3320412.0,36350,고흥군
19706,TSB332000413,하림,1.0,N,Ha Rim,34.579004,127.253345,2021/09/16 04:01:26,3320413.0,36350,고흥군
19707,TSB332000414,남열,1.0,N,Nam Yeol,34.579512,127.478207,2021/09/16 04:01:26,3320414.0,36350,고흥군
19708,TSB332000415,남열,1.0,N,Nam Yeol,34.579636,127.478337,2021/09/16 04:01:26,3320415.0,36350,고흥군
19709,TSB332000416,상림,1.0,N,Sang Rim,34.582203,127.256257,2021/09/16 04:01:26,3320416.0,36350,고흥군
19710,TSB332000417,상림,1.0,N,Sang Rim,34.582437,127.256275,2021/09/16 04:01:26,3320417.0,36350,고흥군
19711,TSB332000418,옥천,1.0,N,Ok Cheon,34.582697,127.233716,2021/09/16 04:01:26,3320418.0,36350,고흥군
19712,TSB332000419,옥천,1.0,N,Ok Cheon,34.582716,127.23386,2021/09/16 04:01:26,3320419.0,36350,고흥군
19713,TSB332000420,연동,1.0,N,Yeon Dong,34.58304,127.330512,2021/09/16 04:01:26,3320420.0,36350,고흥군
19714,TSB332000421,연동,1.0,N,Yeon Dong,34.583076,127.330601,2021/09/16 04:01:26,3320421.0,36350,고흥군
19715,TSB332000422,신흥,1.0,N,Sin Heung,34.583327,127.14459,2021/09/16 04:01:26,3320422.0,36350,고흥군
19716,TSB332000423,신흥,1.0,N,Sin Heung,34.583445,127.144368,2021/09/16 04:01:26,3320423.0,36350,고흥군
19717,TSB332000424,금사,1.0,N,Geum Sa,34.583523,127.416863,2021/09/16 04:01:26,3320424.0,36350,고흥군
19718,TSB332000425,금사,1.0,N,Geum Sa,34.583625,127.416899,2021/09/16 04:01:26,3320425.0,36350,고흥군
19719,TSB332000426,장수,1.0,N,Jang Su,34.583679,127.329923,2021/09/16 04:01:26,3320426.0,36350,고흥군
19720,TSB332000427,장수,1.0,N,Jang Su,34.583985,127.329455,2021/09/16 04:01:26,3320427.0,36350,고흥군
19721,TSB332000428,공호,1.0,N,Gong Ho,34.584633,127.216755,2021/09/16 04:01:26,3320428.0,36350,고흥군
19722,TSB332000429,장전,1.0,N,Jang Jeon,34.584984,127.273722,2021/09/16 04:01:26,3320429.0,36350,고흥군
19723,TSB332000430,장전,1.0,N,Jang Jeon,34.585028,127.273601,2021/09/16 04:01:26,3320430.0,36350,고흥군
19724,TSB332000431,엄포,1.0,N,Eom Po,34.585242,127.231103,2021/09/16 04:01:26,3320431.0,36350,고흥군
19725,TSB332000432,엄포,1.0,N,Eom Po,34.585353,127.231188,2021/09/16 04:01:26,3320432.0,36350,고흥군
19726,TSB332000433,가야,1.0,N,Ga Ya,34.586163,127.172859,2021/09/16 04:01:26,3320433.0,36350,고흥군
19976,TSB332000434,가야,1.0,N,Ga Ya,34.586271,127.172952,2021/09/16 04:01:26,3320434.0,36350,고흥군
19977,TSB332000435,상림,1.0,N,Sang Rim,34.587377,127.25258,2021/09/16 04:01:26,3320435.0,36350,고흥군
19978,TSB332000436,능정,1.0,N,Neung Jeong,34.58916,127.415058,2021/09/16 04:01:26,3320436.0,36350,고흥군
19979,TSB332000437,능정,1.0,N,Neung Jeong,34.589192,127.414842,2021/09/16 04:01:26,3320437.0,36350,고흥군
19980,TSB332000438,신흥종점,1.0,N,Sin Heung Jong Jeom,34.59085,127.144991,2021/09/16 04:01:26,3320438.0,36350,고흥군
19981,TSB332000439,양화,1.0,N,Yang Hwa,34.591068,127.461737,2021/09/16 04:01:26,3320439.0,36350,고흥군
19982,TSB332000440,양화,1.0,N,Yang Hwa,34.591156,127.461863,2021/09/16 04:01:26,3320440.0,36350,고흥군
19983,TSB332000441,보건소.등암,1.0,N,Bo Geon So .Deung Am,34.591409,127.271391,2021/09/16 04:01:26,3320441.0,36350,고흥군
19984,TSB332000442,보건소.등암,1.0,N,Bo Geon So .Deung Am,34.591482,127.271297,2021/09/16 04:01:26,3320442.0,36350,고흥군
19985,TSB332000443,평촌,1.0,N,Pyeong Chon,34.591914,127.32909,2021/09/16 04:01:26,3320443.0,36350,고흥군
19986,TSB332000444,평촌,1.0,N,Pyeong Chon,34.592265,127.329099,2021/09/16 04:01:26,3320444.0,36350,고흥군
19987,TSB332000445,자연동,1.0,N,Ja Yeon Dong,34.592382,127.338192,2021/09/16 04:01:26,3320445.0,36350,고흥군
19988,TSB332000446,자연동,1.0,N,Ja Yeon Dong,34.592462,127.33827,2021/09/16 04:01:26,3320446.0,36350,고흥군
19989,TSB332000447,호형,1.0,N,Ho Hyeong,34.59391,127.309101,2021/09/16 04:01:26,3320447.0,36350,고흥군
19990,TSB332000448,용암,1.0,N,Yong Am,34.593948,127.506003,2021/09/16 04:01:26,3320448.0,36350,고흥군
19991,TSB332000449,호형,1.0,N,Ho Hyeong,34.594128,127.308879,2021/09/16 04:01:26,3320449.0,36350,고흥군
19992,TSB332000450,등암,1.0,N,Deung Am,34.594722,127.274064,2021/09/16 04:01:26,3320450.0,36350,고흥군
19993,TSB332000451,등암,1.0,N,Deung Am,34.594803,127.273983,2021/09/16 04:01:26,3320451.0,36350,고흥군
19994,TSB332000452,용암,1.0,N,Yong Am,34.595109,127.504419,2021/09/16 04:01:26,3320452.0,36350,고흥군
19995,TSB332000453,용암,1.0,N,Yong Am,34.595136,127.504296,2021/09/16 04:01:26,3320453.0,36350,고흥군
19996,TSB332000454,만호,1.0,N,Man Ho,34.595918,127.419293,2021/09/16 04:01:26,3320454.0,36350,고흥군
19997,TSB332000455,만호,1.0,N,Man Ho,34.595997,127.419234,2021/09/16 04:01:26,3320455.0,36350,고흥군
19998,TSB332000456,만호,1.0,N,Man Ho,34.596179,127.419814,2021/09/16 04:01:26,3320456.0,36350,고흥군
19999,TSB332000457,성항,1.0,N,Seong Hang,34.596837,127.174718,2021/09/16 04:01:26,3320457.0,36350,고흥군
20000,TSB332000458,성항,1.0,N,Seong Hang,34.596873,127.174583,2021/09/16 04:01:26,3320458.0,36350,고흥군
20001,TSB332000459,유동,1.0,N,Yu Dong,34.597059,127.237061,2021/09/16 04:01:26,3320459.0,36350,고흥군
20002,TSB332000460,유동,1.0,N,Yu Dong,34.597186,127.236935,2021/09/16 04:01:26,3320460.0,36350,고흥군
20003,TSB332000461,남촌,1.0,N,Nam Chon,34.599537,127.359753,2021/09/16 04:01:26,3320461.0,36350,고흥군
20004,TSB332000462,남촌,1.0,N,Nam Chon,34.599563,127.359627,2021/09/16 04:01:26,3320462.0,36350,고흥군
20005,TSB332000463,호천,1.0,N,Ho Cheon,34.599798,127.3034,2021/09/16 04:01:26,3320463.0,36350,고흥군
20006,TSB332000464,호천,1.0,N,Ho Cheon,34.599805,127.303224,2021/09/16 04:01:26,3320464.0,36350,고흥군
20007,TSB332000465,당남,1.0,N,Dang Nam,34.601832,127.180451,2021/09/16 04:01:26,3320465.0,36350,고흥군
20008,TSB332000466,당남,1.0,N,Dang Nam,34.601886,127.180334,2021/09/16 04:01:26,3320466.0,36350,고흥군
20009,TSB332000467,중촌,1.0,N,Jung Chon,34.601893,127.2381,2021/09/16 04:01:26,3320467.0,36350,고흥군
20010,TSB332000468,중촌,1.0,N,Jung Chon,34.601985,127.238015,2021/09/16 04:01:26,3320468.0,36350,고흥군
20011,TSB332000469,서촌마을,1.0,N,Seo Chon Ma Eul,34.602291,127.361494,2021/09/16 04:01:26,3320469.0,36350,고흥군
20012,TSB332000470,사포,1.0,N,Sa Po,34.602298,127.454252,2021/09/16 04:01:26,3320470.0,36350,고흥군
20013,TSB332000471,서촌마을,1.0,N,Seo Chon Ma Eul,34.602386,127.361405,2021/09/16 04:01:26,3320471.0,36350,고흥군
20014,TSB332000472,사포,1.0,N,Sa Po,34.602406,127.454217,2021/09/16 04:01:26,3320472.0,36350,고흥군
20015,TSB332000473,양사삼거리,1.0,N,Yang Sa Sam Geo Ri,34.602613,127.456503,2021/09/16 04:01:26,3320473.0,36350,고흥군
20016,TSB332000474,양사삼거리,1.0,N,Yang Sa Sam Geo Ri,34.60266,127.456624,2021/09/16 04:01:26,3320474.0,36350,고흥군
20017,TSB332000475,양사삼거리,1.0,N,Yang Sa Sam Geo Ri,34.602676,127.456173,2021/09/16 04:01:26,3320475.0,36350,고흥군
20018,TSB332000476,양사삼거리,1.0,N,Yang Sa Sam Geo Ri,34.602948,127.456692,2021/09/16 04:01:26,3320476.0,36350,고흥군
20019,TSB332000477,양사삼거리,1.0,N,Yang Sa Sam Geo Ri,34.603028,127.456601,2021/09/16 04:01:26,3320477.0,36350,고흥군
20020,TSB332000478,성촌,1.0,N,Seong Chon,34.603487,127.268151,2021/09/16 04:01:26,3320478.0,36350,고흥군
20021,TSB332000479,신호,1.0,N,Sin Ho,34.603505,127.301078,2021/09/16 04:01:26,3320479.0,36350,고흥군
20022,TSB332000480,성촌,1.0,N,Seong Chon,34.603542,127.268039,2021/09/16 04:01:26,3320480.0,36350,고흥군
20023,TSB332000481,신촌,1.0,N,Sin Chon,34.604028,127.23783,2021/09/16 04:01:26,3320481.0,36350,고흥군
20024,TSB332000482,당중,1.0,N,Dang Jung,34.604125,127.181715,2021/09/16 04:01:26,3320482.0,36350,고흥군
20025,TSB332000483,당중,1.0,N,Dang Jung,34.604163,127.181585,2021/09/16 04:01:26,3320483.0,36350,고흥군
20026,TSB332000484,중흥,1.0,N,Jung Heung,34.60417,127.325229,2021/09/16 04:01:26,3320484.0,36350,고흥군
20027,TSB332000485,신촌,1.0,N,Sin Chon,34.604225,127.237896,2021/09/16 04:01:26,3320485.0,36350,고흥군
20028,TSB332000486,송산,1.0,N,Song San,34.605108,127.363259,2021/09/16 04:01:26,3320486.0,36350,고흥군
20029,TSB332000487,송산,1.0,N,Song San,34.605225,127.363173,2021/09/16 04:01:26,3320487.0,36350,고흥군
20030,TSB332000488,당동,1.0,N,Dang Dong,34.606314,127.182169,2021/09/16 04:01:26,3320488.0,36350,고흥군
20031,TSB332000489,당동,1.0,N,Dang Dong,34.606377,127.182278,2021/09/16 04:01:26,3320489.0,36350,고흥군
20032,TSB332000490,시목,1.0,N,Si Mok,34.606863,127.396437,2021/09/16 04:01:26,3320490.0,36350,고흥군
20033,TSB332000491,시목,1.0,N,Si Mok,34.606962,127.396522,2021/09/16 04:01:26,3320491.0,36350,고흥군
20034,TSB332000492,옥천,1.0,N,Ok Cheon,34.607291,127.387991,2021/09/16 04:01:26,3320492.0,36350,고흥군
20035,TSB332000493,옥천,1.0,N,Ok Cheon,34.607409,127.388025,2021/09/16 04:01:26,3320493.0,36350,고흥군
20036,TSB332000494,고흥터미널,1.0,N,Go Heung Teo Mi Neol,34.607448,127.280736,2021/09/16 04:01:26,3320494.0,36350,고흥군
20037,TSB332000495,고흥동초교,1.0,N,Go Heung Dong Cho Gyo,34.608177,127.289108,2021/09/16 04:01:26,3320495.0,36350,고흥군
20038,TSB332000496,고흥동초교,1.0,N,Go Heung Dong Cho Gyo,34.608303,127.289058,2021/09/16 04:01:26,3320496.0,36350,고흥군
20039,TSB332000497,대곡,1.0,N,Dae Gok,34.609371,127.182997,2021/09/16 04:01:26,3320497.0,36350,고흥군
20040,TSB332000498,대곡,1.0,N,Dae Gok,34.609453,127.182935,2021/09/16 04:01:26,3320498.0,36350,고흥군
20041,TSB332000499,동촌,1.0,N,Dong Chon,34.609671,127.184666,2021/09/16 04:01:26,3320499.0,36350,고흥군
20042,TSB332000500,동촌,1.0,N,Dong Chon,34.609794,127.184654,2021/09/16 04:01:26,3320500.0,36350,고흥군
20043,TSB332000501,학림,1.0,N,Hak Rim,34.609878,127.289368,2021/09/16 04:01:26,3320501.0,36350,고흥군
20044,TSB332000502,학림,1.0,N,Hak Rim,34.609923,127.289238,2021/09/16 04:01:26,3320502.0,36350,고흥군
20045,TSB332000503,우암,1.0,N,U Am,34.61067,127.500971,2021/09/16 04:01:26,3320503.0,36350,고흥군
20046,TSB332000504,우암,1.0,N,U Am,34.610757,127.501098,2021/09/16 04:01:26,3320504.0,36350,고흥군
20047,TSB332000505,동산동,1.0,N,Dong San Dong,34.611291,127.35398,2021/09/16 04:01:26,3320505.0,36350,고흥군
20048,TSB332000506,간천,1.0,N,Gan Cheon,34.611513,127.485407,2021/09/16 04:01:26,3320506.0,36350,고흥군
20049,TSB332000507,간천,1.0,N,Gan Cheon,34.611566,127.485704,2021/09/16 04:01:26,3320507.0,36350,고흥군
20050,TSB332000508,비아,1.0,N,Bi A,34.612218,127.240229,2021/09/16 04:01:26,3320508.0,36350,고흥군
20051,TSB332000509,비아,1.0,N,Bi A,34.612416,127.240292,2021/09/16 04:01:26,3320509.0,36350,고흥군
20052,TSB332000510,용추,1.0,N,Yong Chu,34.612837,127.497915,2021/09/16 04:01:26,3320510.0,36350,고흥군
20053,TSB332000511,용추,1.0,N,Yong Chu,34.612938,127.497953,2021/09/16 04:01:26,3320511.0,36350,고흥군
20054,TSB332000512,고흥중학교,1.0,N,Go Heung Jung Hak Gyo,34.614018,127.290012,2021/09/16 04:01:26,3320512.0,36350,고흥군
20314,TSB332000513,고흥중학교,1.0,N,Go Heung Jung Hak Gyo,34.614106,127.289904,2021/09/16 04:01:26,3320513.0,36350,고흥군
20315,TSB332000514,만화,1.0,N,Man Hwa,34.614144,127.367484,2021/09/16 04:01:26,3320514.0,36350,고흥군
20316,TSB332000515,만화,1.0,N,Man Hwa,34.614259,127.367469,2021/09/16 04:01:26,3320515.0,36350,고흥군
20317,TSB332000516,호동,1.0,N,Ho Dong,34.615356,127.253715,2021/09/16 04:01:26,3320516.0,36350,고흥군
20318,TSB332000517,호동,1.0,N,Ho Dong,34.615458,127.253684,2021/09/16 04:01:26,3320517.0,36350,고흥군
20319,TSB332000518,호서,1.0,N,Ho Seo,34.615788,127.25066,2021/09/16 04:01:26,3320518.0,36350,고흥군
20320,TSB332000519,호서,1.0,N,Ho Seo,34.615888,127.250713,2021/09/16 04:01:26,3320519.0,36350,고흥군
